Titre,Nombre de pièces,Ville,Prix,Esesntiel,autre,Titre_,nb_pieces_,prix_,Chambres,Surface_m2,Pieces,Salle_de_bain,Sejour_m2,Terrain_m2,Alarme,Place de parking,Jardin privatif,Cave,Cheminée,Climatisation,Dépendance,Garage,Gardien,Grenier,Meublé,Piscine,Terrasse,Balcon,Étage
Maison à vendre,5 pièces •,Massy,460 732 €,"['5 pièces', 'Surface 111,45 m²', '3 chambres', '2 salles de bain/eau', 'Terrain 213 m²']","['Garage', 'Cave', 'Avec jardin privatif']",Maison,5.0,460732,3.0,111.0,5.0,2.0,,213.0,False,False,True,True,False,False,False,True,False,False,False,False,False,False,
Maison à vendre,5 pièces •,Vigneux-sur-Seine,367 000 €,"['5 pièces', 'Surface 130 m²', '4 chambres', '1 salle de bain/eau', 'Terrain 401 m²', 'Séjour 35 m²']","['Terrasse', 'Dépendance', 'Avec jardin privatif', '1 place de parking']",Maison,5.0,367000,4.0,130.0,5.0,1.0,35.0,401.0,False,True,True,False,False,False,True,False,False,False,False,False,True,False,
Appartement à vendre,"1 pièce •                            24,15 m2",Yerres,129 000 €,"['1 pièce', 'Surface 24,15 m²', '1 salle de bain/eau', 'Séjour 15,24 m²']","['Ascenseur', 'Cave', '1 place de parking', 'Bâtiment composé de 3 étages', 'Étage 3']",Appartement,1.0,129000,,24.0,1.0,1.0,15.0,,False,True,False,True,False,False,False,False,False,False,False,False,False,False,3.0
Maison à vendre,3 pièces •,Morsang-sur-Orge,290 125 €,"['3 pièces', 'Surface 70 m²', '2 chambres', '1 salle de bain/eau', 'Terrain 404 m²', 'Séjour 21,01 m²']","['Grenier', 'Balcon', 'Garage', 'Dépendance', 'Cave', 'Avec jardin privatif']",Maison,3.0,290125,2.0,70.0,3.0,1.0,21.0,404.0,False,False,True,True,False,False,True,True,False,True,False,False,False,True,
Appartement à vendre,1 pièce •,Vigneux-sur-Seine,82 500 €,"['1 pièce', 'Surface 23 m²', '1 chambre', '1 salle de bain/eau']","['Cave', 'Avec jardin privatif']",Appartement,1.0,82500,,23.0,1.0,1.0,,,False,False,True,True,False,False,False,False,False,False,False,False,False,False,
Maison à vendre,5 pièces •                            121 m2,Guillerval,332 000 €,"['5 pièces', 'Surface 121 m²', '4 chambres', '1 salle de bain/eau', 'Terrain 2\xa0059 m²', 'Séjour 33,15 m²']","['Cheminée', 'Alarme', 'Terrasse', 'Dépendance', 'Avec jardin privatif']",Maison,5.0,332000,4.0,121.0,5.0,1.0,33.0,2.0,True,False,True,False,True,False,True,False,False,False,False,False,True,False,
Maison à vendre,5 pièces •,Bures-sur-Yvette,495 000 €,"['5 pièces', 'Surface 112,50 m²', '4 chambres', '2 salles de bain/eau', 'Terrain 361 m²']","['Alarme', 'Terrasse', 'Garage', '1 place de parking']",Maison,5.0,495000,4.0,112.0,5.0,2.0,,361.0,True,True,False,False,False,False,False,True,False,False,False,False,True,False,
Appartement à vendre,"3 pièces •                            60,74 m2",Yerres,164 000 €,"['3 pièces', 'Surface 60,74 m²', '2 chambres', '1 salle de bain/eau']","['Gardien', '1 place de parking', 'Bâtiment composé de 3 étages']",Appartement,3.0,164000,2.0,60.0,3.0,1.0,,,False,True,False,False,False,False,False,False,True,False,False,False,False,False,3.0
Appartement à vendre,3 pièces •                            57 m2,Ris-Orangis,119 900 €,"['3 pièces', 'Surface 57 m²', '2 chambres', 'Séjour 16,70 m²']",['Balcon'],Appartement,3.0,119900,2.0,57.0,3.0,,16.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,
Maison à vendre,6 pièces •,Saulx-les-Chartreux,460 000 €,"['6 pièces', 'Surface 128,64 m²', '4 chambres', '2 salles de bain/eau', 'Terrain 1\xa0621 m²', 'Séjour 31 m²']","['Balcon', '1 place de parking']",Maison,6.0,460000,4.0,128.0,6.0,2.0,31.0,1.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,
Maison à vendre,5 pièces •,Villejust,279 000 €,"['5 pièces', 'Surface 72,02 m²', '3 chambres', '2 salles de bain/eau', 'Terrain 402 m²', 'Séjour 27 m²']","['Cheminée', 'Terrasse', 'Balcon', 'Garage', '1 place de parking']",Maison,5.0,279000,3.0,72.0,5.0,2.0,27.0,402.0,False,True,False,False,True,False,False,True,False,False,False,False,True,True,
Appartement à vendre,2 pièces •                            38 m2,Saint-Pierre-du-Perray,164 000 €,"['2 pièces', 'Surface 38 m²', '1 chambre', '1 salle de bain/eau']","['Ascenseur', 'Terrasse', 'Balcon', '1 place de parking']",Appartement,2.0,164000,,38.0,2.0,1.0,,,False,True,False,False,False,False,False,False,False,False,False,False,True,True,
Appartement à vendre,"4 pièces •                            91,66 m2",Longjumeau,265 000 €,"['4 pièces', 'Surface 91,66 m²', '3 chambres', '1 salle de bain/eau']","['Ascenseur', 'Gardien', 'Balcon', 'Cave', '1 place de parking']",Appartement,4.0,265000,3.0,91.0,4.0,1.0,,,False,True,False,True,False,False,False,False,True,False,False,False,False,True,
Maison à vendre,4 pièces •,Montgeron,359 000 €,"['4 pièces', 'Surface 103 m²', '3 chambres', '1 salle de bain/eau', 'Terrain 400 m²', 'Séjour 28,31 m²']","['Terrasse', 'Balcon', 'Garage', 'Dépendance', 'Cave', 'Avec jardin privatif', '1 place de parking']",Maison,4.0,359000,3.0,103.0,4.0,1.0,28.0,400.0,False,True,True,True,False,False,True,True,False,False,False,False,True,True,
Maison à vendre,5 pièces •                            140 m2,Sainte-Geneviève-des-Bois,435 000 €,"['5 pièces', 'Surface 140 m²', '3 chambres', '2 salles de bain/eau', 'Terrain 420 m²', 'Séjour 30,41 m²']","['Grenier', 'Cheminée', 'Terrasse', 'Garage', 'Dépendance', 'Avec jardin privatif', '1 place de parking']",Maison,5.0,435000,3.0,140.0,5.0,2.0,30.0,420.0,False,True,True,False,True,False,True,True,False,True,False,False,True,False,
Appartement à vendre,2 pièces •,Yerres,135 000 €,"['2 pièces', 'Surface 35 m²', '1 chambre', '1 salle de bain/eau', 'Séjour 15 m²']","['Cave', 'Bâtiment composé de 4 étages', 'Étage 3']",Appartement,2.0,135000,,35.0,2.0,1.0,15.0,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,4.0
Appartement à vendre,2 pièces •                            48 m2,Montlhéry,170 000 €,"['2 pièces', 'Surface 51 m²', '1 chambre', '1 salle de bain/eau']","['Ascenseur', 'Alarme', 'Balcon', 'Garage', '1 place de parking']",Appartement,2.0,170000,,51.0,2.0,1.0,,,True,True,False,False,False,False,False,True,False,False,False,False,False,True,
Appartement à vendre,"2 pièces •                            58,49 m2",Massy,190 476 €,"['2 pièces', 'Surface 58,49 m²', '1 chambre', '1 salle de bain/eau']","['Ascenseur', 'Terrasse', 'Garage', 'Bâtiment composé de 9 étages', 'Étage 1']",Appartement,2.0,190476,,58.0,2.0,1.0,,,False,False,False,False,False,False,False,True,False,False,False,False,True,False,9.0
Appartement à vendre,"5 pièces •                            88,64 m2",Grigny,119 000 €,"['5 pièces', 'Surface 88,64 m²', '3 chambres', '2 salles de bain/eau', 'Séjour 23,15 m²']","['Ascenseur', 'Gardien', 'Balcon', 'Garage', 'Cave', 'Étage 7']",Appartement,5.0,119000,3.0,88.0,5.0,2.0,23.0,,False,False,False,True,False,False,False,True,True,False,False,False,False,True,7.0
Maison à vendre,"4 pièces •                            73,23 m2",Épinay-sur-Orge,274 000 €,"['4 pièces', 'Surface 73,23 m²', '3 chambres', '1 salle de bain/eau', 'Terrain 258 m²']","['Balcon', 'Garage', 'Cave', 'Avec jardin privatif', '1 place de parking']",Maison,4.0,274000,3.0,73.0,4.0,1.0,,258.0,False,True,True,True,False,False,False,True,False,False,False,False,False,True,
Appartement à vendre,"2 pièces •                            42,74 m2",Leuville-sur-Orge,159 000 €,"['2 pièces', 'Surface 42,74 m²', '1 chambre', '1 salle de bain/eau', 'Terrain 30 m²', 'Séjour 20,85 m²']","['Terrasse', 'Avec jardin privatif', '1 place de parking', 'Bâtiment composé de 2 étages']",Appartement,2.0,159000,,42.0,2.0,1.0,20.0,30.0,False,True,True,False,False,False,False,False,False,False,False,False,True,False,2.0
Maison à vendre,"7 pièces •                            134,16 m2",Varennes-Jarcy,388 000 €,"['7 pièces', 'Surface 134,16 m²', '5 chambres', '3 salles de bain/eau', 'Terrain 410 m²']","['Balcon', 'Garage', 'Cave', 'Avec jardin privatif', '1 place de parking']",Maison,7.0,388000,5.0,134.0,7.0,3.0,,410.0,False,True,True,True,False,False,False,True,False,False,False,False,False,True,
Appartement à vendre,1 pièce •,Épinay-sur-Orge,129 000 €,"['1 pièce', 'Surface 38 m²', '1 salle de bain/eau', 'Séjour 15 m²']",['Bâtiment composé de 3 étages'],Appartement,1.0,129000,,38.0,1.0,1.0,15.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.0
Appartement à vendre,"2 pièces •                            44,91 m2",Palaiseau,179 000 €,"['2 pièces', '1 chambre', '1 salle de bain/eau', 'Séjour 17,14 m²']","['Cave', 'Bâtiment composé de 2 étages', 'Étage 2']",Appartement,2.0,179000,,,2.0,1.0,17.0,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2.0
Maison à vendre,"4 pièces •                            88,70 m2",Viry-Châtillon,315 000 €,"['4 pièces', 'Surface 88,70 m²', '3 chambres', '2 salles de bain/eau', 'Terrain 664 m²', 'Séjour 23,36 m²']","['Terrasse', 'Garage', 'Cave', 'Avec jardin privatif', '1 place de parking']",Maison,4.0,315000,3.0,88.0,4.0,2.0,23.0,664.0,False,True,True,True,False,False,False,True,False,False,False,False,True,False,
Maison à vendre,7 pièces •                            118 m2,Saint-Pierre-du-Perray,420 000 €,"['7 pièces', 'Surface 118 m²', '5 chambres', '2 salles de bain/eau', 'Terrain 600 m²', 'Séjour 33,44 m²']","['Cheminée', 'Terrasse', 'Garage', 'Avec jardin privatif', '1 place de parking']",Maison,7.0,420000,5.0,118.0,7.0,2.0,33.0,600.0,False,True,True,False,True,False,False,True,False,False,False,False,True,False,
Appartement à vendre,"4 pièces •                            78,77 m2",Crosne,185 000 €,"['4 pièces', 'Surface 79 m²', '3 chambres', '1 salle de bain/eau', 'Séjour 18,19 m²']","['Gardien', 'Balcon', 'Cave', '1 place de parking', 'Bâtiment composé de 3 étages', 'Étage 2']",Appartement,4.0,185000,3.0,79.0,4.0,1.0,18.0,,False,True,False,True,False,False,False,False,True,False,False,False,False,True,3.0
Appartement à vendre,"2 pièces •                            33,98 m2",Bondoufle,129 000 €,"['2 pièces', 'Surface 33,98 m²', '1 chambre', '1 salle de bain/eau', 'Séjour 18,24 m²']","['1 place de parking', 'Bâtiment composé de 2 étages', 'Étage 2']",Appartement,2.0,129000,,33.0,2.0,1.0,18.0,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2.0
Maison à vendre,"7 pièces •                            141,73 m2",Montgeron,600 000 €,"['7 pièces', 'Surface 141,73 m²', '5 chambres', '2 salles de bain/eau', 'Terrain 476 m²', 'Séjour 43,55 m²']","['Alarme', 'Terrasse', 'Garage', 'Dépendance', 'Cave', 'Avec jardin privatif', '1 place de parking']",Maison,7.0,600000,5.0,141.0,7.0,2.0,43.0,476.0,True,True,True,True,False,False,True,True,False,False,False,False,True,False,
Appartement à vendre,"2 pièces •                            28,50 m2",Dourdan,90 000 €,"['2 pièces', 'Surface 28,60 m²', '1 chambre', '1 salle de bain/eau']","['Terrasse', '1 place de parking']",Appartement,2.0,90000,,28.0,2.0,1.0,,,False,True,False,False,False,False,False,False,False,False,False,False,True,False,
Maison à vendre,6 pièces •,Montlhéry,589 000 €,"['6 pièces', 'Surface 160 m²', '4 chambres', '2 salles de bain/eau', 'Terrain 1\xa0037 m²']","['Cheminée', 'Alarme', 'Terrasse', 'Garage', 'Avec jardin privatif', '1 place de parking']",Maison,6.0,589000,4.0,160.0,6.0,2.0,,1.0,True,True,True,False,True,False,False,True,False,False,False,False,True,False,
Appartement à vendre,4 pièces •                            76 m2,Ris-Orangis,139 000 €,"['4 pièces', 'Surface 76 m²', '3 chambres', '1 salle de bain/eau', 'Séjour 17,25 m²']","['Balcon', 'Garage', 'Cave', '1 place de parking', 'Bâtiment composé de 8 étages']",Appartement,4.0,139000,3.0,76.0,4.0,1.0,17.0,,False,True,False,True,False,False,False,True,False,False,False,False,False,True,8.0
Maison à vendre,4 pièces •,Palaiseau,364 500 €,"['4 pièces', 'Surface 73 m²', '3 chambres', '1 salle de bain/eau', 'Terrain 530 m²']","['Terrasse', 'Balcon', 'Garage', '1 place de parking']",Maison,4.0,364500,3.0,73.0,4.0,1.0,,530.0,False,True,False,False,False,False,False,True,False,False,False,False,True,True,
Appartement à vendre,"4 pièces •                            83,46 m2",Chilly-Mazarin,190 000 €,"['4 pièces', 'Surface 88,64 m²', '3 chambres', '1 salle de bain/eau', 'Séjour 24 m²']","['Ascenseur', 'Gardien', 'Balcon', '1 place de parking']",Appartement,4.0,190000,3.0,88.0,4.0,1.0,24.0,,False,True,False,False,False,False,False,False,True,False,False,False,False,True,
Maison à vendre,4 pièces •,Étréchy,357 000 €,"['4 pièces', 'Surface 100 m²', '3 chambres', '1 salle de bain/eau', 'Terrain 286 m²', 'Séjour 36 m²']","['Cheminée', 'Terrasse', 'Garage', 'Avec jardin privatif']",Maison,4.0,357000,3.0,100.0,4.0,1.0,36.0,286.0,False,False,True,False,True,False,False,True,False,False,False,False,True,False,
Appartement à vendre,"3 pièces •                            73,20 m2",Chilly-Mazarin,194 000 €,"['3 pièces', 'Surface 74 m²', '2 chambres', '1 salle de bain/eau', 'Séjour 27,79 m²']","['Gardien', 'Cave', '1 place de parking', 'Bâtiment composé de 3 étages']",Appartement,3.0,194000,2.0,74.0,3.0,1.0,27.0,,False,True,False,True,False,False,False,False,True,False,False,False,False,False,3.0
Appartement à vendre,"3 pièces •                            59,72 m2",Massy,283 500 €,"['3 pièces', 'Surface 59,72 m²', '2 chambres', '1 salle de bain/eau']","['Balcon', 'Garage']",Appartement,3.0,283500,2.0,59.0,3.0,1.0,,,False,False,False,False,False,False,False,True,False,False,False,False,False,True,
Appartement à vendre,"5 pièces •                            95,30 m2",Longjumeau,275 000 €,"['5 pièces', 'Surface 95,30 m²', '3 chambres', '2 salles de bain/eau', 'Séjour 64 m²']","['Balcon', 'Garage', 'Cave', 'Bâtiment composé de 3 étages', 'Étage 3']",Appartement,5.0,275000,3.0,95.0,5.0,2.0,64.0,,False,False,False,True,False,False,False,True,False,False,False,False,False,True,3.0
Maison à vendre,10 pièces •                            243 m2,Yerres,695 000 €,"['10 pièces', 'Surface 243 m²', '7 chambres', '3 salles de bain/eau', 'Terrain 597 m²', 'Séjour 74 m²']","['Terrasse', 'Balcon', 'Avec jardin privatif', '1 place de parking']",Maison,10.0,695000,7.0,243.0,10.0,3.0,74.0,597.0,False,True,True,False,False,False,False,False,False,False,False,False,True,True,
Appartement à vendre,4 pièces •                            78 m2,Longjumeau,155 000 €,"['4 pièces', 'Surface 78 m²', '3 chambres', '1 salle de bain/eau', 'Séjour 19 m²']","['Ascenseur', 'Gardien', 'Balcon', 'Cave', 'Étage 4']",Appartement,4.0,155000,3.0,78.0,4.0,1.0,19.0,,False,False,False,True,False,False,False,False,True,False,False,False,False,True,4.0
Maison à vendre,"5 pièces •                            87,19 m2",Ris-Orangis,249 000 €,"['5 pièces', 'Surface 87,19 m²', '3 chambres', '1 salle de bain/eau', 'Terrain 313 m²', 'Séjour 24,98 m²']","['Cheminée', 'Meublé', 'Alarme', 'Cave', 'Avec jardin privatif', '1 place de parking']",Maison,5.0,249000,3.0,87.0,5.0,1.0,24.0,313.0,True,True,True,True,True,False,False,False,False,False,True,False,False,False,
Appartement à vendre,"1 pièce •                            31,25 m2",Juvisy-sur-Orge,115 000 €,"['1 pièce', 'Surface 31,25 m²', '1 salle de bain/eau', 'Séjour 15,52 m²']","['Ascenseur', 'Gardien', 'Piscine', 'Balcon', 'Cave', '1 place de parking', 'Bâtiment composé de 7 étages', 'Étage 2']",Appartement,1.0,115000,,31.0,1.0,1.0,15.0,,False,True,False,True,False,False,False,False,True,False,False,True,False,True,7.0
Maison à vendre,5 pièces •,Vigneux-sur-Seine,285 000 €,"['5 pièces', 'Surface 94 m²', '4 chambres', '1 salle de bain/eau', 'Terrain 515 m²', 'Séjour 13 m²']","['Terrasse', 'Dépendance', '1 place de parking']",Maison,5.0,285000,4.0,94.0,5.0,1.0,13.0,515.0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,
Maison à vendre,6 pièces •                            147 m2,Boussy-Saint-Antoine,523 000 €,"['6 pièces', 'Surface 147 m²', '5 chambres', '2 salles de bain/eau', 'Terrain 700 m²', 'Séjour 28,30 m²']","['Terrasse', 'Balcon', 'Garage', 'Dépendance', 'Cave', 'Avec jardin privatif', '1 place de parking']",Maison,6.0,523000,5.0,147.0,6.0,2.0,28.0,700.0,False,True,True,True,False,False,True,True,False,False,False,False,True,True,
Maison à vendre,4 pièces •,Savigny-sur-Orge,346 000 €,"['4 pièces', 'Surface 82 m²', '3 chambres', 'Terrain 413 m²']",['Terrasse'],Maison,4.0,346000,3.0,82.0,4.0,,,413.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,
Maison à vendre,6 pièces •                            154 m2,Épinay-sur-Orge,449 000 €,"['6 pièces', 'Surface 154 m²', '4 chambres', '2 salles de bain/eau', 'Terrain 550 m²', 'Séjour 35 m²']","['Grenier', 'Terrasse', 'Dépendance', 'Avec jardin privatif', '1 place de parking']",Maison,6.0,449000,4.0,154.0,6.0,2.0,35.0,550.0,False,True,True,False,False,False,True,False,False,True,False,False,True,False,
Maison à vendre,7 pièces •                            162 m2,Montgeron,632 500 €,"['7 pièces', 'Surface 162 m²', '5 chambres', '3 salles de bain/eau', 'Terrain 600 m²', 'Séjour 56 m²']","['Alarme', 'Terrasse', 'Balcon', 'Garage', 'Cave', 'Avec jardin privatif', '1 place de parking']",Maison,7.0,632500,5.0,162.0,7.0,3.0,56.0,600.0,True,True,True,True,False,False,False,True,False,False,False,False,True,True,
Appartement à vendre,"2 pièces •                            39,50 m2",Sainte-Geneviève-des-Bois,148 000 €,"['2 pièces', 'Surface 39,54 m²', '1 chambre', '1 salle de bain/eau', 'Séjour 19 m²']","['Balcon', 'Bâtiment composé de 3 étages', 'Étage 3']",Appartement,2.0,148000,,39.0,2.0,1.0,19.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3.0
Maison à vendre,5 pièces •                            135 m2,Épinay-sur-Orge,598 000 €,"['5 pièces', 'Surface 150 m²', '3 chambres', '2 salles de bain/eau', 'Terrain 600 m²']","['Grenier', 'Cheminée', 'Alarme', 'Terrasse', 'Garage', 'Cave', 'Avec jardin privatif', '1 place de parking']",Maison,5.0,598000,3.0,150.0,5.0,2.0,,600.0,True,True,True,True,True,False,False,True,False,True,False,False,True,False,
Appartement à vendre,"3 pièces •                            79,77 m2",Viry-Châtillon,210 000 €,"['3 pièces', 'Surface 79,77 m²', '2 chambres', '1 salle de bain/eau', 'Séjour 31,18 m²']","['Ascenseur', 'Balcon', 'Cave', '1 place de parking', 'Bâtiment composé de 5 étages']",Appartement,3.0,210000,2.0,79.0,3.0,1.0,31.0,,False,True,False,True,False,False,False,False,False,False,False,False,False,True,5.0
Maison à vendre,4 pièces •                            110 m2,Sainte-Geneviève-des-Bois,435 000 €,"['4 pièces', 'Surface 110 m²', '3 chambres', '2 salles de bain/eau', 'Terrain 719 m²', 'Séjour 27 m²']","['Cheminée', 'Terrasse', 'Garage', 'Avec jardin privatif', '1 place de parking']",Maison,4.0,435000,3.0,110.0,4.0,2.0,27.0,719.0,False,True,True,False,True,False,False,True,False,False,False,False,True,False,
Appartement à vendre,"2 pièces •                            47,29 m2",Vigneux-sur-Seine,176 500 €,"['2 pièces', 'Surface 47,29 m²', '1 chambre', '1 salle de bain/eau', 'Séjour 22,77 m²']","['Ascenseur', 'Balcon', '1 place de parking', 'Bâtiment composé de 2 étages', 'Étage 2']",Appartement,2.0,176500,,47.0,2.0,1.0,22.0,,False,True,False,False,False,False,False,False,False,False,False,False,False,True,2.0
Maison à vendre,6 pièces •,Montgeron,379 000 €,"['6 pièces', 'Surface 110,36 m²', '4 chambres', '2 salles de bain/eau', 'Terrain 409 m²', 'Séjour 27,16 m²']","['Grenier', 'Cheminée', 'Alarme', 'Terrasse', 'Balcon', 'Garage', 'Avec jardin privatif', '1 place de parking']",Maison,6.0,379000,4.0,110.0,6.0,2.0,27.0,409.0,True,True,True,False,True,False,False,True,False,True,False,False,True,True,
Appartement à vendre,2 pièces •                            44 m2,Longjumeau,129 000 €,"['2 pièces', 'Surface 44 m²', '1 chambre', '1 salle de bain/eau', 'Séjour 23 m²']","['Gardien', 'Cave', '1 place de parking', 'Bâtiment composé de 4 étages', 'Étage 4']",Appartement,2.0,129000,,44.0,2.0,1.0,23.0,,False,True,False,True,False,False,False,False,True,False,False,False,False,False,4.0
Maison à vendre,"6 pièces •                            132,35 m2",Draveil,460 000 €,"['6 pièces', 'Surface 135 m²', '4 chambres', '1 salle de bain/eau', 'Terrain 644 m²', 'Séjour 34 m²']","['Cheminée', 'Alarme', 'Terrasse', 'Garage', 'Cave', 'Avec jardin privatif', '1 place de parking']",Maison,6.0,460000,4.0,135.0,6.0,1.0,34.0,644.0,True,True,True,True,True,False,False,True,False,False,False,False,True,False,
Maison à vendre,4 pièces •,Draveil,249 000 €,"['4 pièces', 'Surface 65 m²', '2 chambres', '1 salle de bain/eau', 'Terrain 198 m²', 'Séjour 21 m²']","['Grenier', 'Dépendance', 'Cave', 'Avec jardin privatif', '1 place de parking']",Maison,4.0,249000,2.0,65.0,4.0,1.0,21.0,198.0,False,True,True,True,False,False,True,False,False,True,False,False,False,False,
Appartement à vendre,"3 pièces •                            58,50 m2",Fleury-Mérogis,177 000 €,"['3 pièces', 'Surface 58,50 m²', '2 chambres', '1 salle de bain/eau', 'Séjour 28,15 m²']","['Balcon', 'Bâtiment composé de 4 étages', 'Étage 2']",Appartement,3.0,177000,2.0,58.0,3.0,1.0,28.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,4.0
Maison à vendre,7 pièces •,Draveil,343 000 €,"['7 pièces', 'Surface 153 m²', '5 chambres', '2 salles de bain/eau', 'Terrain 843 m²']","['Grenier', 'Cheminée', 'Cave', 'Avec jardin privatif']",Maison,7.0,343000,5.0,153.0,7.0,2.0,,843.0,False,False,True,True,True,False,False,False,False,True,False,False,False,False,
Maison à vendre,5 pièces •,Longjumeau,335 000 €,"['5 pièces', 'Surface 81 m²', '4 chambres', '1 salle de bain/eau', 'Terrain 230 m²', 'Séjour 26 m²']","['Terrasse', 'Garage', 'Cave', 'Avec jardin privatif']",Maison,5.0,335000,4.0,81.0,5.0,1.0,26.0,230.0,False,False,True,True,False,False,False,True,False,False,False,False,True,False,
Maison à vendre,5 pièces •,Montgeron,682 500 €,"['5 pièces', 'Surface 125 m²', '4 chambres', '1 salle de bain/eau', 'Terrain 864 m²', 'Séjour 28 m²']","['Cheminée', 'Terrasse', 'Garage', 'Dépendance', 'Cave', 'Avec jardin privatif', '1 place de parking']",Maison,5.0,682500,4.0,125.0,5.0,1.0,28.0,864.0,False,True,True,True,True,False,True,True,False,False,False,False,True,False,
Appartement à vendre,4 pièces •,Vigneux-sur-Seine,190 000 €,"['4 pièces', 'Surface 68 m²', '3 chambres', '1 salle de bain/eau']","['Ascenseur', 'Terrasse', '1 place de parking']",Appartement,4.0,190000,3.0,68.0,4.0,1.0,,,False,True,False,False,False,False,False,False,False,False,False,False,True,False,
Maison à vendre,6 pièces •,Corbeil-Essonnes,274 900 €,"['6 pièces', 'Surface 102 m²', '5 chambres', '1 salle de bain/eau', 'Terrain 380 m²']",['Avec jardin privatif'],Maison,6.0,274900,5.0,102.0,6.0,1.0,,380.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,
Appartement à vendre,"5 pièces •                            80,51 m2",Grigny,109 000 €,"['5 pièces', 'Surface 80,51 m²', '3 chambres', '1 salle de bain/eau', 'Séjour 21,84 m²']","['Ascenseur', 'Cave', '1 place de parking', 'Bâtiment composé de 5 étages']",Appartement,5.0,109000,3.0,80.0,5.0,1.0,21.0,,False,True,False,True,False,False,False,False,False,False,False,False,False,False,5.0
Appartement à vendre,"2 pièces •                            39,52 m2",Morsang-sur-Orge,175 000 €,"['2 pièces', 'Surface 39,52 m²', '1 chambre', '1 salle de bain/eau', 'Séjour 18,38 m²']","['Ascenseur', 'Balcon', '1 place de parking', 'Bâtiment composé de 3 étages', 'Étage 1']",Appartement,2.0,175000,,39.0,2.0,1.0,18.0,,False,True,False,False,False,False,False,False,False,False,False,False,False,True,3.0
Maison à vendre,5 pièces •                            105 m2,Draveil,548 000 €,"['5 pièces', 'Surface 114 m²', '4 chambres', '2 salles de bain/eau', 'Terrain 623 m²', 'Séjour 35 m²']","['Terrasse', 'Balcon', 'Garage', '1 place de parking']",Maison,5.0,548000,4.0,114.0,5.0,2.0,35.0,623.0,False,True,False,False,False,False,False,True,False,False,False,False,True,True,
Appartement à vendre,"2 pièces •                            62,55 m2",Chamarande,199 000 €,"['2 pièces', '1 chambre', '1 salle de bain/eau', 'Terrain 100 m²', 'Séjour 22,82 m²']","['Terrasse', 'Avec jardin privatif']",Appartement,2.0,199000,,,2.0,1.0,22.0,100.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,
Maison à vendre,4 pièces •,Chilly-Mazarin,284 000 €,"['4 pièces', 'Surface 80,12 m²', '3 chambres', '1 salle de bain/eau', 'Terrain 319 m²', 'Séjour 23 m²']","['Garage', 'Cave', 'Avec jardin privatif']",Maison,4.0,284000,3.0,80.0,4.0,1.0,23.0,319.0,False,False,True,True,False,False,False,True,False,False,False,False,False,False,
Appartement à vendre,4 pièces •                            79 m2,Ris-Orangis,150 000 €,"['4 pièces', 'Surface 79 m²', '2 chambres', '1 salle de bain/eau']","['Ascenseur', 'Balcon', 'Cave', '1 place de parking']",Appartement,4.0,150000,2.0,79.0,4.0,1.0,,,False,True,False,True,False,False,False,False,False,False,False,False,False,True,
Maison à vendre,4 pièces •                            70 m2,Draveil,325 000 €,"['4 pièces', 'Surface 70 m²', '3 chambres', '1 salle de bain/eau', 'Terrain 489 m²', 'Séjour 28 m²']","['Grenier', 'Terrasse', 'Garage', 'Cave', 'Avec jardin privatif', '1 place de parking']",Maison,4.0,325000,3.0,70.0,4.0,1.0,28.0,489.0,False,True,True,True,False,False,False,True,False,True,False,False,True,False,
Appartement à vendre,"2 pièces •                            43,65 m2",Brétigny-sur-Orge,189 740 €,"['2 pièces', '1 chambre', '1 salle de bain/eau', 'Séjour 25,63 m²']","['Terrasse', '1 place de parking']",Appartement,2.0,189740,,,2.0,1.0,25.0,,False,True,False,False,False,False,False,False,False,False,False,False,True,False,
Maison à vendre,"3 pièces •                            68,95 m2",Morangis,230 000 €,"['3 pièces', 'Surface 78,20 m²', '2 chambres', '1 salle de bain/eau', 'Terrain 32,94 m²', 'Séjour 20,88 m²']",['Terrasse'],Maison,3.0,230000,2.0,78.0,3.0,1.0,20.0,32.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,
Maison à vendre,"5 pièces •                            99,14 m2",Montgeron,439 000 €,"['5 pièces', 'Surface 100 m²', '4 chambres', '2 salles de bain/eau', 'Terrain 434 m²', 'Séjour 23,94 m²']","['Grenier', 'Terrasse', 'Balcon', 'Garage', 'Cave', 'Avec jardin privatif', '1 place de parking']",Maison,5.0,439000,4.0,100.0,5.0,2.0,23.0,434.0,False,True,True,True,False,False,False,True,False,True,False,False,True,True,
